"ID","shiftID","entryTime","entry","initials","callback","key"
295,86,05-Jul-2018 04:15:00,"SRA K. LIMA/KG, MR K. NANKO/KN, AND A1C C. BRISCOE/CB OFF SHIFT. SSGT P. RODRIGUEZ/EZ, A1C A. PERSAUD/AP, AND A1C K. FLICK/KF ON SHIFT. SHIFT BRIEF CMPLT. DAYSHIFT SHIFT CK LIST CMPLT. LOG CLOSED","CB",,
296,87,05-Jul-2018 04:15:00,"SWINGSHIFT INITIATED. SSGT P. RODRIGUEZ/EZ (AMOS), A1C A. PERSAUD/AP (AMOC), AND A1C K. FLICK (AMOC) ON DUTY. DAYSHIFT SHIFT CHECKLIST INITIATED. LMR #3 AND #4 SIGNED OUT BY MAJV1. MONITORING RAMP NET FOR PROPER PHRASEOLOGY","AP",,
297,87,05-Jul-2018 05:04:00,"TWR/LO REPORTS TRASH ON AFLD ON FOXTROT. AFLD5/KF/AP ON AFLD RESPONDING","AP",,
298,87,05-Jul-2018 05:38:00,"AFLD5/KF/AP OFF AFLD FROM TRASH PICKUP ON FOXTROT. PLASTIC BAGS REMOVED BETWEEN F12 AND F11","AP",,
299,87,05-Jul-2018 06:29:00,"AFLD2/MD/WS/AP/KF ON AFLD FOR FOD/BASH CK","AP",,
300,87,05-Jul-2018 07:00:00,"AFLD2/MD/WS/AP/KF OFF AFLD FROM FOD/BASH CK; NO FOD FOUND; PAVEMENT DISCREPANCIES NOTED AND LOGGED IN DISCREPANCY TRACKER","AP",,
301,87,05-Jul-2018 10:30:00,"AFLD5/AP/KF ON AFLD FOR LIGHTING CK","AP",,
302,87,05-Jul-2018 12:21:00,"AFLD5/AP/KF OFF AFLD FROM LIGHTING CK; DISCREPANCIES LOGGED IN AFLD LIGHTING DISCREPANCY LOG","AP",,
303,87,05-Jul-2018 12:27:00,"AFLD LIGHTING OUTAGE LOG EMAILED","AP",,
304,87,05-Jul-2018 12:42:00,"AFLD5/KF ON AFLD FOR FINAL AFLD CK","AP",,
305,87,05-Jul-2018 13:00:00,"SWINGSHIFT CMPLT. SSGT P. RODRIGUEZ/EZ, A1C A. PERSAUD/AP, AND A1C K. FLICK/KF OFF DUTY. SOP #3 AND SHIFT CHECKLIST CMPLT. COMMAND POST/DS NOTIFIED OF STANDBY PERSONNEL: SSGT P. RODRIGEZ/EZ ON STANDBY UNTIL 0100, THEN SRA K. LIMA/KG WILL ON STANDBY UNTIL 0500","AP",,
306,88,05-Jul-2018 20:00:00,"LOG OPEN. SRA K. LIMA/KG (AMSL), MR K. NANKO/KN (AMOC), AND A1C C. BRISCOE/CB (AMOC) ON SHIFT. DAYSHIFT SHIFT CK LIST AND SOP #3 INITIATED. NOTAMS SAVED 20M, 2V, 3L. LMR #5 REMAINS OUT. WILL MONITOR RAMP NET THROUGHOUT SHIFT FOR PROPER PHRASEOLOGY","CB",,
307,88,05-Jul-2018 20:04:00,"AFLD5/CB ON AFLD FOR PRIOR TO FLYING","CB",,
308,88,05-Jul-2018 20:16:00,"AFLD5/OFF AFLDL. PRIOR TO FLING CK CMPLT. BARRIERS WITHDRAWN, RSC:WET, BWC:LOW","CB",,
309,88,05-Jul-2018 20:44:00,"TWR/GL ADVISED OPENING UP ON THE HOUR RWY:18 IN USE","CB",,
311,88,05-Jul-2018 21:01:00,"MOWER1 (+3) ON AFLD","CB",,
312,88,05-Jul-2018 21:17:00,"AFLD5/KG ON AFLD FOR DAILY AFLD INSPECTION","CB",,
313,88,05-Jul-2018 21:43:00,"PTD CK INTIATED BOTH FREQUENCIES UHF/VHF L/C","CB",,
314,88,05-Jul-2018 22:08:00,"AFLD5/KG OFF AFLD. DAILY AFLD INSPECTION CMPLT","CB",,
316,88,05-Jul-2018 22:14:00,"LMR #11 CK'D OUT TO MAJV. ON AFLD","CB",,
317,88,05-Jul-2018 21:48:00,"FIRE CRASH EMAIL RECIEVED. GREEN/10,400","CB",,
318,88,05-Jul-2018 21:49:00,"BASH REPORTED. 25 RICE BIRDS FOUND LOAFING AT ON RWY BETWEEN TWY A1 AND B. DISPERSED USING VEHICLE. N/A","KG",,
319,88,05-Jul-2018 23:25:00,"TWR/SZ INITIATED DAILY PCAS CK. ALL AGENCIES L/C","CB",,
321,88,06-Jul-2018 00:30:00,"AFLD5/CB OFF AFLD FOD CK CMPLT","CB",,
322,88,06-Jul-2018 00:06:00,"AFLD5/CB ON AFLD WITH SSGT L. STEPHENS/WS FOR FOD CK","CB",,
323,88,06-Jul-2018 01:35:00,"MOWER 1+3 OFF AFLD","KG",,
324,88,06-Jul-2018 01:51:00,"AFLD3/WS OFF AFLD. CONSTRUCTION CK CMPLT","CB",,
326,88,06-Jul-2018 01:19:00,"AFLD3/WS ON ALD FOR CONSTRUCTION CK","CB",,
327,88,05-Jul-2018 23:52:00,"SCN INITIATED ALL AGENCIES FOR THE EXCEPTION OF CE RSPONDED L/C","CB",,
328,88,06-Jul-2018 03:17:00,"AFLD5/CB ON AFLD FOR 483 CK","CB",,
329,88,06-Jul-2018 03:35:00,"AFLD5/CB OFF AFLD. 483 AFLD CK CMPLT","CB",,
330,88,06-Jul-2018 04:15:00,"SRA K. LIMA/KG, MR K. NANKO/KN, AND A1C C. BRISCOE/CB OFF SHIFT. DAYSHIFT SHIFT CK LIST CMPLT. SHIFT BRIEF CMPLT. SSGT P. RODRIGUEZ/EZ, A1C K. FLICK/KF, AND A1C A. PERSAUD/AP ON SHIFT. LO CLOSED","CB",,
331,88,05-Jul-2018 23:00:00,"SRA K. LIMA/KG OFF COUNTER FOR APPOINTMENT","KG",,
332,88,06-Jul-2018 00:34:00,"SRA K. LIMA/KG BACK ON SHIFT","KG",,
333,89,06-Jul-2018 04:15:00,"SWINGSHIFT INITIATED. SSGT P. RODRIGUEZ/EZ (AMOS), A1C A. PERSAUD/AP (AMOC), AND A1C K. FLICK/KF (AMOC) ON DUTY. RSC/WET, BWC/LOW. NOTAMS VERIFIED: 20/M, 2/V, 4/L. LMR #5 AND #11 SIGNED OUT. MONITORING RAMP NET FOR PROPER PHRASEOLOGY THROUGHOUT THE SHIFT","AP",,
334,89,06-Jul-2018 05:02:00,"AFLD5/KF/AP ON AFLD FOR FOD/BASH CK","AP",,
335,89,06-Jul-2018 06:03:00,"AFLD5/KF/AP OFF AFLD FROM FOD/BASH CK; SMALL BIRD REMOVED FROM RWY 18; BIONVIRONMENTAL  NOTIFIED; 483 CK CMPLT","AP",,
336,89,06-Jul-2018 06:35:00,"AFLD5/EZ ON AFLD FOR FOD/BASH CK","AP",,
337,89,06-Jul-2018 07:05:00,"AFLD5/EZ OFF AFLD FROM FOD/BASH CK; NO FOD FOUND","AP",,
338,89,06-Jul-2018 07:12:00,"AFLD5/AP ON AFLD FOR RAMP CK","AP",,
339,89,06-Jul-2018 07:22:00,"AFLD5/AP OFF AFLD FROM RAMP CK; NO FOD FOUND","AP",,
340,89,06-Jul-2018 09:46:00,"AFLD5/EZ ON AFLD FOR FOD/BASH CK","AP",,
341,89,06-Jul-2018 10:07:00,"AFLD5/EZ OFF AFLD FROM FOD/BASH CK","AP",,
342,89,06-Jul-2018 11:38:00,"LMR #4 CHECKED OUT BY CONTRACTOR2","AP",,
343,89,06-Jul-2018 11:35:00,"AFLD5/KF ON AFLD FOR LIGHTING CK","AP",,
344,89,06-Jul-2018 13:00:00,"AERODROME REMAINING OPEN FOR QUIET HOUR APPROVED MISSION: TREK70; ETD 1330Z","AP",,
345,89,06-Jul-2018 12:55:00,"AFLD LIGHTING TRACKER EMAILED","AP",,
346,89,06-Jul-2018 12:47:00,"AFLD5/KF OFF AFLD FROM LIGHTING CK; NO NEW DISCREPANCIES; 483 CK CMPLT","AP",,
347,91,07-Jul-2018 04:15:00,"LOG OPEN. A1C A. PERSAUD/AP(AMSL) AND A1C K. FLICK/KF (AMOC) ON DUTY. NOTAMS: 0M, 0V, 0L. FLT PLANNING ROOM CK CMPLT. SWINGSHIFT CHECKLIST AND SOP #3 INITIATED. MONITORING RAMPNET FOR PROPER PHRASEOLOGY THROUGHOUT SHIFT","AP",,
348,91,07-Jul-2018 06:37:00,"AFLD1/CD/MD ON AFLD FOR FOD/BASH CK AND AFLD PARKING","AP",,
349,91,07-Jul-2018 07:44:00,"AFLD1/CD OFF AFLD FOR RAMP CK; NO FOD FOUND; OAE280 APPROVED TO TAXI DOWN ALPHA PER AFM/CD","AP",,
350,91,07-Jul-2018 07:12:00,"AFLD1/CD/MD OFF AFLD FROM FOD/BASH CK AND AFLD PARKING; NO FOD FOUND","AP",,
351,91,07-Jul-2018 07:28:00,"AFLD1/CD ON AFLD FOR RAMP CK","AP",,
352,91,07-Jul-2018 08:19:00,"LMR #10 RETURNED BY MAJV","AP",,
353,91,07-Jul-2018 08:32:00,"AFLD5/KF ON AFLD FOR RAMP CK/483 CK","AP",,
354,91,07-Jul-2018 09:12:00,"AFLD5/KF OFF AFLD FROM RAMP CK/483 CK CMPLT","AP",,
355,91,07-Jul-2018 11:05:00,"AFLD5/KF ON AFLD FOR LIGHTING CK","AP",,
356,91,07-Jul-2018 11:39:00,"LMR #10 CHECKED OUT BY CONTRACTOR2","AP",,
357,91,07-Jul-2018 11:58:00,"AFLD5/KF OFF AFLD FROM LIGHTING CK; NO NEW DISCREPANCIES","AP",,
358,91,07-Jul-2018 12:50:00,"TWR/NH NOTIFIED AMOPS OF CLOSURE ON THE HOUR","AP",,
359,91,07-Jul-2018 12:52:00,"AFLD LIGHTING OUTAGE TRACKER EMAILED","AP",,
360,91,07-Jul-2018 12:53:00,"COMMAND POST/TS NOTIFIED OF AMOPS CLOSURE ON THE HOUR AND STANDBY PERONNEL: A1C A. PERSAUD/AP ON STANDBY UNTIL 0100, THEN SRA A. TOLBERT/AT WILL BE ON STANDBY UNTIL 0500","AP",,
361,91,07-Jul-2018 13:00:00,"SWINGSHIFT CMPLT. A1C A. PERSAUD/AP AND A1C K. FLICK/KF OFF DUTY. SOP #3 AND SHIFT CHECKLIST CMPLT. AERODROME CLOSED","AP",,
362,92,08-Jul-2018 04:15:00,"LOG OPEN. A1C A. PERSAUD/AP(AMSL) AND A1C K. FLICK/KF (AMOC) ON DUTY. NOTAMS: 18M, 2V, 4L. FLT PLANNING ROOM CK CMPLT. SWINGSHIFT CHECKLIST AND SOP #3 INITIATED. MONITORING RAMPNET FOR PROPER PHRASEOLOGY THROUGHOUT SHIFT","AP",,
363,92,08-Jul-2018 04:28:00,"RWY 18 OPS SUSPENDED FOR BARRIER CONFIGURATION PER TWR/PR","AP",,
364,92,08-Jul-2018 04:59:00,"AFLD1/CD ON AFLD FOR FOD/BARRIER CONFIG CK","AP",,
365,92,08-Jul-2018 05:04:00,"AFDL2/MD ON AFLD FOR RAMP CK","AP",,
366,92,08-Jul-2018 05:55:00,"TWR/GL SUSPENDED RWY OPS FOR BARRIER WITHDRAWAL","AP",,
367,92,08-Jul-2018 05:01:00,"AFLD1/CD DECLARES RWY OPS RESUMED FO BARRIER CONFIGURATION","AP",,
368,92,08-Jul-2018 06:11:00,"AFLD1/CD DECLARES RWY OPS RESUMED FOR BARRIERS WITHDRAWN","AP",,
369,92,08-Jul-2018 07:23:00,"AFLD1/CD/MD ON AFLD FOR RAMP CK","AP",,
370,92,08-Jul-2018 06:44:00,"AFLD1/CD OFF AFLD","AP",,
371,92,08-Jul-2018 07:56:00,"AFLD1/CD/MD OFF AFLD FROM RAMP CK; NO FOD FOUND","AP",,
372,92,08-Jul-2018 08:58:00,"AFLD5/KF ON AFLD FOR FOD/BASH/483 CK","AP",,
373,92,08-Jul-2018 10:03:00,"AFLD5/KF OFF AFLD FROM FOD/BASH/483 CK","AP",,
374,92,08-Jul-2018 06:54:00,"AFLD2/MD OFF AFLD FROM RAMP CK; NO FOD FOUND","AP",,
375,92,08-Jul-2018 11:27:00,"AFLD5/KF ON AFLD FOR LIGHTING CK","AP",,
376,92,08-Jul-2018 12:33:00,"TWR/GL NOTIFIED AMOPS OF CLOSURE ON THE HOUR AND THEN REOPENING FOR QUIET HOUR MISSION ARRIVAL","AP",,
377,92,08-Jul-2018 12:45:00,"AFLD5/KF OFF AFLD FROM LIGHTING CK","AP",,
379,92,08-Jul-2018 14:27:00,"TWR/NH NOTIFIED AMOPS OF REOPENING RWY 18 AT 1435Z FOR QUIET HOUR MISSION","AP",,
381,92,07-Jul-2018 15:17:00,"TWR/NH NOTIFIED AMOPS OF CLOSURE AT 1520Z","AP",,
383,93,09-Jul-2018 04:15:00,"LOG OPEN. A1C A. PERSAUD/AP(AMSL) AND CIV K. NANKO/KN (AMOC) ON DUTY. NOTAMS: 19M, 2V, 5L. FLT PLANNING ROOM CK CMPLT. SWINGSHIFT CHECKLIST AND SOP #3 INITIATED. MONITORING RAMPNET FOR PROPER PHRASEOLOGY THROUGHOUT SHIFT","AP",,
384,93,09-Jul-2018 04:23:00,"WX ADVISORY #07-005: SURFACE WINDS GREATER THAN OR EQUAL TO 25 BUT LESS THAN 35 KTS. FORECAST VALUE 25 KTS (FORECAST VALUE 25 KTS). VALID: 0412Z TO 0900Z. QRC #7 INITIATED","AP",,
385,93,09-Jul-2018 04:30:00,"QRC #7 CMPLT","AP",,
386,93,09-Jul-2018 04:42:00,"MOCC/OS REPORTS FUEL SPILL FROM F-22/TAIL #06112; ABOUT 2 GAL OF FUEL SPILLED; MOCC REPORTS IT HAS BEEN CONTAINED AND NO GROUND EMERGENCY DECLARED","AP",,
387,93,09-Jul-2018 04:41:00,"AFLD5/KN ON AFLD FOR FOD/BASH CK","AP",,
388,93,09-Jul-2018 05:22:00,"AFLD5/KN OFF AFLD FROM FOD/BASH CK; NO FOD FOUND","AP",,
389,93,09-Jul-2018 08:35:00,"AFLD5/AP ON AFLD FOR FOD/BASH/483 CK","AP",,
390,93,09-Jul-2018 09:33:00,"AFLD5/AP OFF AFLD FROM FOD/BAH CK; NO FOD FOUND; NEW PAVEMENT DISCREPANCIES IDENTIFIED ON TWY FOXTROT AND LOGGED IN DISCREPANCY TRACKER; 483 CK CMPLT","AP",,
391,93,09-Jul-2018 09:57:00,"LMR #5 RETURNED BY MAJV","AP",,
392,93,09-Jul-2018 10:50:00,"AFLD5/AP ON AFLD FOR LIGHTING CK","AP",,
393,93,09-Jul-2018 12:10:00,"AFLD5/AP OFF AFLD FROM LIGHTING CK; NO NEW DISCREPANCIES; AFLD LIGHTING OUTAGE LOG EMAILED","AP",,
394,93,09-Jul-2018 13:00:00,"AERODROME CLOSED. A1C A. PERSAUD/AP AND MR. NANKO/KN OFF DUTY. SOP #3 AND SWINGSHIFT SHIFT CHECKLIST CMPLT. COMMAND POST/DS NOTIFIED OF AMOPS STANDBY PERSONEL: A1C A. PERSAUD/AP ON STANDBY UNTIL 0100, THEN SSGT P. RODRIGUEZ/EZ ON STANDBY UNTIL 0500","AP",,
395,93,09-Jul-2018 12:48:00,"TWR/MK NOTIFIED AMOPS OF CLOSURE ON THE HOUR","AP",,
396,95,28-Jul-2018 15:00:00,"LOG OPEN. SRA A. TOLBERT/AT(AMSL), SRA S. DESOUZA/SD (AMSL), SRA S. DESOUZA/SD (AMSL) AND SRA S. DESOUZA/SD (AMSL) ON DUTY. NOTAMS: 0M, 0V, 0L. FLT PLANNING ROOM CK CMPLT. DAYSHIFT CHECKLIST AND SOP #3 INITIATED. MONITORING RAMPNET FOR PROPER PHRASEOLOGY THROUGHOUT SHIFT","SD",,
397,96,29-Jul-2018 04:15:00,"LOG OPEN. SRA S. DESOUZA/SD (AMSL) AND A1C A. PERSAUD/AP (AMOC) ON DUTY. NOTAMS: 18M, 0V, 3L. FLT PLANNING ROOM CK CMPLT. RWY 18 IN USE. RSC DRY, BWC LOW. BARRIERS WITHDRAWN. SWINGSHIFT CHECKLIST INITIATED. MONITORING RAMPNET FOR PROPER PHRASEOLOGY THROUGHOUT SHIFT","SD",,
398,96,29-Jul-2018 05:05:00,"AFLD5/SD ON AFLD FOR FOD/BASH CK","AP",,
399,96,29-Jul-2018 05:42:00,"AFLD5/SD OFF AFLD FROM FOD/BASH CK; NO FOD FOUND; 483 CK CMPLT","AP",,
400,96,29-Jul-2018 08:53:00,"AFLD5/AP ON AFLD FOR FOD/BASH CK","AP",,
401,96,29-Jul-2018 09:27:00,"AFLD5/AP OFF AFLD FROM FOD/BASH CK; NO FOD FOUND","AP",,
402,96,29-Jul-2018 11:24:00,"AFLD5/SD ON AFLD FOR LIGHTING CK","AP",,
403,96,29-Jul-2018 12:02:00,"AFLD5/SD OFF AFLD FROM LIGHTING CK; DISCREPANCIES LOGGED IN TRACKER","AP",,
405,96,29-Jul-2018 06:10:00,"LMR #2 RETURNED BY MAJV","SD",,
406,96,29-Jul-2018 06:12:00,"AFDL5/SD ON AFLD FOR RAMP CK","AP",,
407,96,29-Jul-2018 06:40:00,"AFLD5/SD OFF AFLD FROM RAMP CK","AP",,
408,96,29-Jul-2018 12:42:00,"AFLD5/SD ON AFLD FOR RAMP CK","SD",,
409,96,29-Jul-2018 12:53:00,"AFLD5/SD OFF AFLD. NOTHING TO REPORT","SD",,
410,96,29-Jul-2018 13:00:00,"SRA S. DESOUZA/SD AND A1C A. PERSAUD/AP OFF DUTY. CP/DR NOTIFIED SRA S. DESOUZA WILL BE ON STANDBY UNTIL 0100L, THEN SSGT P. RODRIGUEZ WILL BE ON STANDBY UNTIL 0500L. SHIFT CKLIST AND SOP 3 CMPLT. AERODROME CLOSED. LOG CLOSED","SD",,
411,97,30-Jul-2018 04:15:00,"LOG OPEN. SRA S. DESOUZA/SD (AMSL), A1C A. PERSAUD/AP (AMOC) AND A1C K. FLICK/KF (AMOC) ON DUTY. NOTAMS: 19M, 0V, 3L. FLT PLANNING ROOM CK CMPLT. RWY 36 IN USE, RSC DRY, BWC LOW. BARRIERS WITHDRAWN. SWINGSHIFT CHECKLIST INITIATED. MAJV ON AFLD. MONITORING RAMPNET FOR PROPER PHRASEOLOGY THROUGHOUT SHIFT","AP",,
412,97,30-Jul-2018 06:40:00,"AFLD6/KF/AP OFF AFLD FROM FOD/BASH CK; NO FOD FOUND","AP",,
413,97,30-Jul-2018 06:12:00,"AFLD6/KF/AP ON AFLD FOR FOD BASH/CK","AP",,
414,97,30-Jul-2018 08:11:00,"AFLD2/MD OFF AFLD FROM CONSTRUCTION CK; NO FOD FOUND","AP",,
415,97,30-Jul-2018 07:42:00,"AFLD2/MD ON AFLD FOR CONSTRUCTION CK","AP",,
416,97,30-Jul-2018 09:11:00,"LMR #12 RETURNED BY MAJV","AP",,
418,97,30-Jul-2018 09:23:00,"AFLD5/SD ON AFLD FOR RAMP CK","KF",,
419,97,30-Jul-2018 09:52:00,"AFLD5/SD OFF AFLD. RAMP CK CMPLT. NO NEW DISCREPANCIES","KF",,
420,97,30-Jul-2018 10:26:00,"AFLD5/KF/AP ON AFLD FOR LIGHTING CK","KF",,
421,97,30-Jul-2018 11:40:00,"AFLD5/KF/AP OFF AFLD FROM LIGHTING CK; NO NEW DISCREPANCIES","AP",,
422,97,30-Jul-2018 11:41:00,"LMR #2 CHECKED OUT BY CONTRACTOR2/NIPPO","AP",,
423,97,30-Jul-2018 12:11:00,"LMR #3 CHECKED OUT BY CONTRACTOR1","AP",,
424,97,30-Jul-2018 12:22:00,"AFLD5/KF ON AFLD FOR FINAL CK","SD",,
425,97,30-Jul-2018 12:37:00,"AFLD5/KF OFF AFLD. FINAL CK CMPLT","SD",,
426,97,30-Jul-2018 13:00:00,"SRA S. DESOUZA, A1C A. PERSAUD, AND A1C K. FLICK OFF DUTY. CP/TS NOTIFIED SRA S. DESOUZA WILL BE ON STANDBY UNTIL 0100L, THEN SRA K. LIMA WILL BE ON STANDBY UNTIL 0500L. SWINGSHIFT CKLIST AND SOP #3 CMPLT. AERODROME CLOSED. LOG CLOSED","SD",,
427,98,31-Jul-2018 04:15:00,"LOG OPEN. SRA S. DESOUZA/SD(AMSL) AND A1C K. FLICK/KF (AMOC) ON DUTY. NOTAMS: 22M, 0V, 3L. FLT PLANNING ROOM CK CMPLT. SWINGSHIFT CHECKLIST AND SOP #3 INITIATED. MONITORING RAMPNET FOR PROPER PHRASEOLOGY THROUGHOUT SHIFT","KF",,
428,98,31-Jul-2018 04:23:00,"AFLD5/SD ON AFLD FOR FOD/BASH CK, AND AFLD TOUR","KF",,
430,98,31-Jul-2018 05:15:00,"NEW NOTAM ISSUED. M0572/18 (TWY K CLSD)","KF",,
431,98,31-Jul-2018 05:29:00,"AFLD5/SD OFF AFLD. FOD/BASH CK CMPLT","KF",,
432,98,31-Jul-2018 07:12:00,"AFLD5/SD ON AFLD FOR FOD/BASH CK","KF",,
433,98,31-Jul-2018 07:46:00,"AFLD5 SD OFF AFLD. FOD/BASH CK CMPLT. NO NEW DISCREPANCIES","KF",,
434,98,31-Jul-2018 11:41:00,"LMR #3 SIGNED OUT TO CONTRACTOR2","SD",,
435,98,31-Jul-2018 12:21:00,"LMR #7 SIGNED OUT TO CONTRACTOR1","SD",,
436,98,31-Jul-2018 11:28:00,"AFLD5/KF ON AFLD FOR LIGHTING CK","KF",,
437,98,31-Jul-2018 12:49:00,"AFLD5/KF OFF AFLD. LIGHTING CK INCMPLT. UNABLE TO CMPLT RWY PORTION DUE TO HEAVY TAFFIC ON RWY","KF",,
438,98,31-Jul-2018 08:12:00,"AFLD1/CD (MSGT C. DAVIS/CD AFM) ON AFLD FOR RAMP CK","KF",,
439,98,31-Jul-2018 08:32:00,"AFLD1/CD OFF AFLD. RAMP CK CMPLT. NO NEW DISCREPANCIES","KF",,
440,98,31-Jul-2018 13:05:00,"SRA S. DESOUZA/SD, A1C K. FLICK/KF OFF DUTY. SHIFT CKLIST AND SOP #3 CMPLT. CP NOTIFIED OF STANDBY PERSONNEL. SRA S. DESOUZA/SD WILL BE ON STANDY UNTIL 0100L, SRA K. LIMA/KG WILL TAKEOVER UNTIL 0500L. LOG CLOSED","KF",,
441,98,31-Jul-2018 12:15:00,"PER AFLD5/KF TWY K APPEARS FOD FREE. OPS RESUMED","KF",,
442,98,31-Jul-2018 12:17:00,"NOTAM M0572/18 (TWY K CLSD) CANCELLED","KF",,
443,73,30-Jun-2018 04:15:00,"SRA S. DESOUZA AND A1C C. BRISCOE OFF DUTY. SRA K. LIMA/KG (AMSL) AND A1C K. FLICK/KF (AMOC) ON DUTY. SHIFT BRIEF AND DAYSHIFT CHECKLIST CMPLT. LOG CLOSED","SD",,
444,100,02-Aug-2018 20:00:00,"LOG OPEN. A1C A. PERSAUD/AP(AMSL), CIV K. NANKO/KN (AMOC) AND A1C K. SOTOMAYOR/KK (AMOC) ON DUTY. NOTAMS: 12M, 0V, 5L. FLT PLANNING ROOM CK CMPLT. DAYSHIFT CHECKLIST INITIATED. MONITORING RAMPNET FOR PROPER PHRASEOLOGY THROUGHOUT SHIFT","KK",,
445,100,02-Aug-2018 20:15:00,"AFLD5/AP ON AFLD FOR PROR TO FLYING CK","KK",,
446,100,02-Aug-2018 20:31:00,"AFLD5/AP OFF AFLD. PRIOR TO FLYING CK CMPLT. RSC DRY, BWC LOW, BARRIERS WITHDRAWN","KK",,
447,100,02-Aug-2018 20:53:00,"PTD CK CMPLT. L/C BOTH FREQUENCIES","KK",,
448,100,02-Aug-2018 20:54:00,"TWR/PR ADVISED OPENING RWY 36 ON THE HOUR","KK",,
450,100,02-Aug-2018 22:29:00,"LMR#7 CK'D OUT TO MAJV","KK",,
452,100,02-Aug-2018 23:01:00,"SCN CK CMPLT; ALL PARTIES W/ EXCEPTION OF WING COMMANDER'S OFFICE WERE LOUD AND CLEAR","AP",,
453,100,02-Aug-2018 22:59:00,"PCAS CK CMPLT BY TWR/PR; ALL PARTIES LOUD AND CLEAR","AP",,
454,100,02-Aug-2018 23:27:00,"LMR#11 RETURNED","KK",,
455,100,02-Aug-2018 23:51:00,"AFLD2/MD/KK ON AFLD FOR AFLD SITE SURVEY","AP",,
456,100,02-Aug-2018 23:52:00,"AFLD5/AP ON AFLD FOR DAILY INSPECTION","AP",,
457,100,03-Aug-2018 00:55:00,"AFLD5/AP OFF AFLD FROM DAILY INSPECTION; PAVEMENT DISCREPANCIES ON TWY FOXTROT FROM C2 TO A2 HAVE BEEN FIXED AND UPDATED IN THE DISCREPANCY TRACKER; 483 CK CMPLT","AP",,
458,100,03-Aug-2018 02:23:00,"AFLD2/MD/KK OFF AFLD FROM AFLD SITE SURVEY; NO FOD FOUND","AP",,
460,100,03-Aug-2018 00:56:00,"AFLD5/KN ON AFLD FOR ESCORTING WING PUBLIC AFFAIRS FOR FIGHTER DEPARTURES","AP",,
461,100,03-Aug-2018 01:22:00,"AFLD5/KN OFF AFLD FROM ESCORTING WING PUBLIC AFFAIRS","AP",,
462,100,03-Aug-2018 03:37:00,"AFLD5/AP TAKING TRUCK OFF BASE TO WASH","AP",,
463,100,03-Aug-2018 03:53:00,"INITIALLY TRIED WASHING THE TRUCK, BUT COULD NOT DUE TO ENGINE STARTUP TROUBLE; COULD NOT WASH IT A SECOND TIME DUE TO LRS BEING ON LUNCH BREAK","AP",,
464,100,03-Aug-2018 04:15:00,"A1C A. PERSAUD/AP, CIV K. NANKO/KN AND A1C K. SOTOMAYOR/KK OFF DUTY. LOG CLOSED","AP",,
465,101,03-Aug-2018 20:00:00,"LOG OPEN. A1C A. PERSAUD/AP(AMSL) AND A1C K. SOTOMAYOR/KK (AMOC) ON DUTY. NOTAMS: 12M, 0V, 5L. FLT PLANNING ROOM CK CMPLT. DAYSHIFT CHECKLIST INITIATED. LMR #6 CHECKED OUT. MONITORING RAMPNET FOR PROPER PHRASEOLOGY THROUGHOUT SHIFT","AP",,
466,101,03-Aug-2018 20:50:00,"AFLD5/KK OFF AFLD FROM PRIOR TO FLYING CK; RSC/DRY, BWC/LOW; BOTH BARRIERS WITHDRAWN","AP",,
467,101,03-Aug-2018 20:32:00,"AFLD5/KK ON AFLD FOR PRIOR TO FLYING CK","AP",,
468,101,03-Aug-2018 20:54:00,"PTD CK CMPLT; BOTH PARTIES LOUD AND CLEAR ON BOTH UHF AND VHF; TWR/PR NOTIFIED AMOPS OF OPENING RWY 18 ON THE HOUR","AP",,
470,101,03-Aug-2018 21:03:00,"LMR #2 CHECKED OUT BY CONTRACTOR1","AP",,
471,101,03-Aug-2018 22:35:00,"AFLD5/AP ON AFLD FOR DAILY INSPECTION","AP",,
472,101,03-Aug-2018 22:45:00,"LMR#4 CK'D TO MAJV","KK",,
473,101,03-Aug-2018 23:02:00,"PCAS CK ACTIVATED BY TWR/PR. ALL AGENCIES L/C","KK",,
474,101,03-Aug-2018 23:08:00,"PTD CK CMPLT. L/C ON BOTH FREQUENCIES","KK",,
475,101,03-Aug-2018 23:32:00,"SCN PHONE CK CMPLT","KK",,
476,101,03-Aug-2018 23:46:00,"AFLD5/AP OFF AFLD FROM DAILY INSPECTION; NO NEW DISCREPANCIES; 3 SMALL BAT REMAINS FOUND ON RWY NEAR 18 DEPARTURE","AP",,
477,101,04-Aug-2018 01:07:00,"AFLD5/KK OFF AFLD FROM FOD/BASH CK; 483 CK CMPLT","AP",,
478,101,04-Aug-2018 00:42:00,"AFLD5/KK ON AFLD FOR BASH CK","AP",,
479,101,04-Aug-2018 03:41:00,"AFLD5/AP OFF AFLD FROM RAMP CK; NO FOD FOUND; 483 CK CMPLT","AP",,
480,101,04-Aug-2018 03:22:00,"AFLD5/AP ON AFLD FOR RAMP CK","AP",,
481,101,04-Aug-2018 04:15:00,"A1C A. PERSAUD/AP AND A1C K. SOTOMAYOR/KK OFF DUTY. LOG CLOSED","KK",,
483,102,04-Aug-2018 20:15:00,"AFLD5/AP ON AFLD FOR PRIOR TO FLYING CK","KK",,
