"ID","shiftID","logOn","logOff","checkDate","outTime","inTime","Inspection","AF483Count","checkType","specialCheck","Remarks","callsign","initials","by","closed"
587,348,4307,4308,27-Dec-2018 00:00:00,30-Dec-1899 07:20:00,30-Dec-1899 07:40:00,0,0,"9",,"RAMP CK","AFLD5","JG",,1
588,348,4309,4310,27-Dec-2018 00:00:00,30-Dec-1899 09:33:00,30-Dec-1899 10:27:00,0,0,"9",,"LIGHTING CK","AFLD5","JG",,1
589,348,4312,4313,27-Dec-2018 00:00:00,30-Dec-1899 12:00:00,30-Dec-1899 12:15:00,0,0,"9",,"FINAL CK","AFLD5","JG",,1
590,349,4317,0,28-Dec-2018 00:00:00,29-Dec-1899 20:27:00,,0,0,"9",,"PRIOR TO FLYING","AFLD5","SD",,0
592,349,4327,4330,28-Dec-2018 00:00:00,30-Dec-1899 00:37:00,30-Dec-1899 01:47:00,1,0,"9",,"DAILY INSPECTION CMPLT","AFLD5","KK",,1
597,349,4333,4334,28-Dec-2018 00:00:00,30-Dec-1899 02:34:00,30-Dec-1899 02:48:00,0,0,"6,8",,,"AFLD5","SD",,1
599,350,4341,4342,28-Dec-2018 00:00:00,30-Dec-1899 05:48:00,30-Dec-1899 06:11:00,0,0,"6,8",,,"AFLD5","JG",,1
601,350,4344,4352,28-Dec-2018 00:00:00,30-Dec-1899 11:32:00,30-Dec-1899 11:57:00,0,0,"9",,"RAMP CK","AFLD5","CB",,1
602,350,4345,4346,28-Dec-2018 00:00:00,30-Dec-1899 08:20:00,30-Dec-1899 08:35:00,0,0,"9",,"FOD/BASH","AFLD5","CB",,1
605,350,4348,4349,28-Dec-2018 00:00:00,30-Dec-1899 09:34:00,30-Dec-1899 10:35:00,0,0,"9",,"LIGHTING CHECK","AFLD5","JG",,1
611,351,4355,4356,29-Dec-2018 00:00:00,29-Dec-1899 20:29:00,29-Dec-1899 20:39:00,0,0,"9",,"PRIOR TO FLYING CK CMPLT. RSC DRY, BWC LOW, BARRIERS WITHDRAWN","AFLD5","SD",,1
613,351,4360,4363,29-Dec-2018 00:00:00,29-Dec-1899 22:28:00,29-Dec-1899 23:56:00,1,0,"6,8",,"DAILY INSPECTION CMPLT. FOD ON C5 RAMP AND A TWY","AFLD5","KK",,1
618,351,4370,4373,29-Dec-2018 00:00:00,30-Dec-1899 02:29:00,30-Dec-1899 02:58:00,0,0,"6,8",,,"AFLD5","SD",,1
620,352,4378,4379,29-Dec-2018 00:00:00,30-Dec-1899 04:43:00,30-Dec-1899 05:32:00,0,0,"6,8",,,"AFLD5","CB",,1
622,352,4380,4381,29-Dec-2018 00:00:00,30-Dec-1899 07:34:00,30-Dec-1899 07:52:00,0,0,"9",,"RAMP CK","AFLD5","CB",,1
624,352,4382,4383,29-Dec-2018 00:00:00,30-Dec-1899 10:05:00,30-Dec-1899 10:46:00,0,0,"9",,"LIGHTING CK","AFLD5","CB",,1
626,352,4384,4385,29-Dec-2018 00:00:00,30-Dec-1899 11:30:00,30-Dec-1899 11:36:00,0,0,"9",,"FINAL CK","AFLD5","JG",,1
629,353,4387,4389,30-Dec-2018 00:00:00,29-Dec-1899 20:30:00,29-Dec-1899 20:40:00,0,0,"9",,"PRIOR TO FLYING CK","AFLD5","SD",,1
631,353,0,0,30-Dec-2018 00:00:00,30-Dec-1899 23:18:00,30-Dec-1899 23:49:00,0,0,"6",,,"AFLD5","AP",,0
632,353,4398,4399,30-Dec-2018 00:00:00,30-Dec-1899 02:33:00,30-Dec-1899 03:25:00,1,0,"9",,"DAILY INSPECTION","AFLD5","SD",,1
634,354,-1,4405,30-Dec-2018 00:00:00,30-Dec-1899 04:51:00,30-Dec-1899 05:25:00,0,0,"6,8",,"AFLD CK","AFLD5","CB",,1
637,354,4410,4411,30-Dec-2018 00:00:00,30-Dec-1899 08:04:00,30-Dec-1899 09:29:00,0,0,"9",,"AFLD LIGHTING CK","AFLD5","JB",,1
640,354,4413,4414,30-Dec-2018 00:00:00,30-Dec-1899 11:32:00,30-Dec-1899 11:47:00,0,0,"9",,"FINAL CK","AFLD5","JB",,1
644,356,4420,4421,02-Jan-2019 00:00:00,29-Dec-1899 20:21:00,29-Dec-1899 20:39:00,0,0,"6",,"PRIOR TO FLYING CK","AFLD5","AP",,1
646,356,0,0,02-Jan-2019 00:00:00,30-Dec-1899 23:39:00,30-Dec-1899 00:41:00,1,0,"9",,"DAILY INSPECTION","AFLD5","AP",,0
650,356,4431,4432,02-Jan-2019 00:00:00,30-Dec-1899 01:55:00,30-Dec-1899 02:06:00,0,0,"6",,,"AFLD5","JG",,1
652,357,4435,4436,02-Jan-2019 00:00:00,30-Dec-1899 05:54:00,30-Dec-1899 06:41:00,0,0,"9",,"SPALL FOUND ON TAXILANE ALPHA 48.5 FEET FROM CENTERLINE ON THE WEST SIDE.","AFLD5","JB",,1
655,357,4437,4438,02-Jan-2019 00:00:00,30-Dec-1899 08:40:00,30-Dec-1899 09:41:00,0,0,"9",,"TAXIWAY CHARLIE 2 LIGHT 7-T71 FLASHING, TAXIWAY FOXTROT LIGHTS 7-T8, 7-T53, 7-T52, 7-T80 ARE FLASHING, TAXIWAY GOLF LIGHT T41-T4 BROKEN","AFLD5","JB",,1
658,357,4441,4445,02-Jan-2019 00:00:00,30-Dec-1899 12:17:00,30-Dec-1899 12:30:00,0,0,"9",,"FINAL CK CMPLT","AFLD5","KK",,1
659,357,4442,4443,02-Jan-2019 00:00:00,30-Dec-1899 12:17:00,30-Dec-1899 12:29:00,0,0,"9",,"FINAL CK CMPLT","AFLD5","KK",,1
661,358,4448,4450,03-Jan-2019 00:00:00,29-Dec-1899 20:17:00,29-Dec-1899 20:31:00,0,0,"9",,"PRIOR TO FLYING CK","AFLD5","CB",,1
664,358,4459,4460,03-Jan-2019 00:00:00,29-Dec-1899 23:24:00,30-Dec-1899 00:11:00,1,0,"9",,"DAILY AFLD INSPECTION","AFLD5","SD",,1
666,358,4461,4462,03-Jan-2019 00:00:00,30-Dec-1899 00:20:00,30-Dec-1899 00:24:00,0,0,"9",,"RAMP CK","AFLD5","SD",,1
668,358,4464,4465,03-Jan-2019 00:00:00,30-Dec-1899 01:08:00,30-Dec-1899 01:23:00,0,0,"6,8",,,"AFLD5","SD",,1
670,359,4470,4471,03-Jan-2019 00:00:00,30-Dec-1899 05:41:00,30-Dec-1899 05:59:00,0,0,"6,8",,"FOD/BASH CK CMPLT","AFLD5","KK",,1
672,359,4472,4473,03-Jan-2019 00:00:00,30-Dec-1899 06:31:00,30-Dec-1899 06:44:00,0,0,"9",,"RAMP CK CMPLT","AFLD5","KK",,1
674,359,4476,4477,03-Jan-2019 00:00:00,30-Dec-1899 10:14:00,30-Dec-1899 11:39:00,0,0,"9",,"AFLD LIGHTING CK","AFLD5","EZ",,1
675,359,4478,4479,03-Jan-2019 00:00:00,30-Dec-1899 12:20:00,30-Dec-1899 12:45:00,0,0,"6",,,"AFLD5","EZ",,1
676,360,4482,4483,04-Jan-2019 00:00:00,29-Dec-1899 20:22:00,29-Dec-1899 20:36:00,0,0,"9",,"PRIOR TO FLYING CK","AFLD5","CB",,1
678,360,4490,4492,04-Jan-2019 00:00:00,29-Dec-1899 23:46:00,30-Dec-1899 00:31:00,1,0,"9",,"DAILY AFLD INSPECTION","AFLD5","CB",,1
680,360,4493,4494,04-Jan-2019 00:00:00,30-Dec-1899 01:43:00,30-Dec-1899 01:58:00,0,0,"9",,"RAMP CK","AFDL5","CB",,1
682,360,4497,4498,04-Jan-2019 00:00:00,30-Dec-1899 03:26:00,30-Dec-1899 03:52:00,0,0,"6,8",,"FOD/BASH CK","AFLD5","SD",,1
685,361,4501,4502,04-Jan-2019 00:00:00,30-Dec-1899 06:29:00,30-Dec-1899 06:56:00,0,0,"6,8",,,"AFLD5","KK",,1
687,361,4504,4505,04-Jan-2019 00:00:00,30-Dec-1899 09:40:00,30-Dec-1899 11:10:00,0,0,"9",,"LIGHTING CK CMPLT","AFLD5","KK",,1
689,362,4511,4512,05-Jan-2019 00:00:00,29-Dec-1899 20:14:00,29-Dec-1899 20:29:00,0,0,"9",,"PRIOR TO FLYING CK","AFLD5","CB",,1
691,362,4532,4533,05-Jan-2019 00:00:00,30-Dec-1899 00:41:00,30-Dec-1899 01:29:00,1,0,"9",,"DAILY AFLD INSPECTION","AFLD5","SD",,1
693,363,4539,4540,05-Jan-2019 00:00:00,30-Dec-1899 07:02:00,30-Dec-1899 07:17:00,0,0,"9",,"CK","AFLD5","AP",,1
695,363,4542,4543,05-Jan-2019 00:00:00,30-Dec-1899 10:16:00,30-Dec-1899 11:30:00,0,0,"9",,"DISCREPANICIES FOUND:","AFLD5","JB",,1
698,364,4549,4550,06-Jan-2019 00:00:00,29-Dec-1899 20:30:00,29-Dec-1899 20:45:00,0,0,"9",,"PRIOR TO FLYING CK","AFLD5","CB",,1
710,364,4556,4558,06-Jan-2019 00:00:00,30-Dec-1899 00:15:00,30-Dec-1899 01:09:00,1,0,"9",,"DAILY AFLD INSPECTION","AFLD5","SD",,1
712,364,4559,4563,06-Jan-2019 00:00:00,30-Dec-1899 03:14:00,30-Dec-1899 03:29:00,0,0,"6,8",,,"AFLD5","SD",,1
714,365,4565,4566,06-Jan-2019 00:00:00,30-Dec-1899 07:57:00,30-Dec-1899 09:07:00,0,0,"9",,"AFLD LIGHTING CK.","AFLD5","JB",,1
716,365,4568,4569,06-Jan-2019 00:00:00,30-Dec-1899 04:56:00,30-Dec-1899 05:26:00,0,0,"6",,,"AFLD5","AP",,1
717,365,4570,4574,06-Jan-2019 00:00:00,30-Dec-1899 12:31:00,30-Dec-1899 12:42:00,0,0,"9",,"FINAL CK","AFLD5","AP",,1
720,366,4576,4577,07-Jan-2019 00:00:00,29-Dec-1899 20:12:00,29-Dec-1899 20:27:00,0,0,"9",,"PRIOR TO FLYING CK CMPLT. RSC DRY, BWC LOW, BARRIES WITHDRAWN. AFLD LIGHTING ON AFLD","AFLD5","KK",,1
722,366,0,0,07-Jan-2019 00:00:00,30-Dec-1899 22:05:00,29-Dec-1899 23:21:00,1,0,"9",,"DAILY INSPECTION CMPLT","AFLD5","KK",,0
725,366,4592,4593,07-Jan-2019 00:00:00,30-Dec-1899 01:44:00,30-Dec-1899 02:03:00,0,0,"6,8",,"FOD/BASH CK CMPLT","AFLD5","KK",,1
727,366,4594,4595,07-Jan-2019 00:00:00,30-Dec-1899 03:11:00,30-Dec-1899 03:46:00,0,0,"6,8",,"80FT SEALANT FOUND","AFLD5","KK",,1
730,367,4599,4600,07-Jan-2019 00:00:00,30-Dec-1899 06:11:00,30-Dec-1899 06:32:00,0,0,"6",,,"AFLD5","AP",,1
733,367,4604,4608,07-Jan-2019 00:00:00,30-Dec-1899 11:02:00,30-Dec-1899 11:58:00,0,0,"9",,"LIGHTING CK","AFLD5","AP",,1
736,367,4609,4610,07-Jan-2019 00:00:00,30-Dec-1899 12:30:00,30-Dec-1899 12:50:00,0,0,"9",,"FINAL CK","AFLD5","AP",,1
738,368,4615,4616,08-Jan-2019 00:00:00,29-Dec-1899 20:25:00,29-Dec-1899 20:36:00,0,0,"9",,"PRIOR TO FLYING CK CMPLT. RSC DRY, BWC LOW, BARRIERS WITHDRAWN","AFLD5","KK",,1
740,368,4625,4626,08-Jan-2019 00:00:00,29-Dec-1899 22:43:00,29-Dec-1899 23:54:00,1,0,"9",,"DAILY INSPECTION CMPLT. DEAD GRASS ON FOXTROT AND GOLF RAMP","AFLD5","KK",,1
742,369,4646,4647,08-Jan-2019 00:00:00,30-Dec-1899 08:50:00,30-Dec-1899 09:31:00,0,0,"9",,"LIGHTING CK","AFLD5","JB",,1
744,369,4649,4650,08-Jan-2019 00:00:00,30-Dec-1899 09:50:00,30-Dec-1899 10:31:00,0,0,"9",,"LIGHTING CK","AFLD5","JB",,1
746,369,4651,4652,08-Jan-2019 00:00:00,30-Dec-1899 04:55:00,30-Dec-1899 05:12:00,0,0,"6",,,"AFLD5","AP",,1
747,369,4653,4654,08-Jan-2019 00:00:00,30-Dec-1899 06:01:00,30-Dec-1899 06:15:00,0,0,"9",,"RAMP CK","AFLD5","AP",,1
748,369,4655,4656,08-Jan-2019 00:00:00,30-Dec-1899 12:35:00,30-Dec-1899 12:43:00,0,0,"9",,"FINAL CK","AFLD5","AP",,1
766,372,4692,4693,10-Jan-2019 00:00:00,29-Dec-1899 20:12:00,29-Dec-1899 20:42:00,0,0,"9",,"PRIOR TO FLYING CK","AFLD5","CB",,1
768,372,4700,4704,10-Jan-2019 00:00:00,29-Dec-1899 22:47:00,29-Dec-1899 23:58:00,0,0,"9",,"DAILY AFLD INSPECTION","AFLD5","KN",,1
771,372,4707,4710,10-Jan-2019 00:00:00,30-Dec-1899 00:45:00,30-Dec-1899 01:05:00,0,0,"9",,"RAMP CK","AFLD5","CB",,1
774,372,4711,4712,10-Jan-2019 00:00:00,30-Dec-1899 02:08:00,30-Dec-1899 02:36:00,0,0,"6,8",,,"AFLD5","CB",,1
776,373,4717,4718,10-Jan-2019 00:00:00,30-Dec-1899 05:32:00,30-Dec-1899 06:01:00,0,0,"6,8",,"FOD/BASH CK CMPLT","AFLD5","KK",,1
778,373,4719,4721,10-Jan-2019 00:00:00,30-Dec-1899 08:24:00,30-Dec-1899 08:56:00,0,0,"6,8",,"FOD/BASH CK CMPLT","AFLD5","EZ",,1
780,373,4723,4727,10-Jan-2019 00:00:00,30-Dec-1899 10:41:00,30-Dec-1899 12:23:00,0,0,"9",,"LIGHTING CK CMPLT","AFLD5","EZ",,1
782,374,0,0,11-Jan-2019 00:00:00,30-Dec-1899 20:14:00,30-Dec-1899 20:32:00,0,0,"9",,"PRIOR TO FLYING CK","AFLD5","CB",,0
783,374,4739,0,11-Jan-2019 00:00:00,30-Dec-1899 22:48:00,30-Dec-1899 00:17:00,0,0,"9",,"DAILY AFLD INSPECTION","AFLD5","KN",,0
790,374,4750,4751,11-Jan-2019 00:00:00,30-Dec-1899 01:35:00,30-Dec-1899 01:52:00,0,0,"9",,"RAMP CK","AFLD5","CB",,1
795,374,4754,4755,11-Jan-2019 00:00:00,30-Dec-1899 03:12:00,30-Dec-1899 03:45:00,0,0,"6,8",,"FOD/BASH CK","AFLD5","CB",,1
797,375,4759,4760,11-Jan-2019 00:00:00,30-Dec-1899 05:54:00,30-Dec-1899 06:22:00,0,0,"6",,,"AFLD5","JB",,1
804,375,4762,4763,11-Jan-2019 00:00:00,30-Dec-1899 10:10:00,30-Dec-1899 11:21:00,0,0,"9",,"LIGHTING CK","AFLD5","JB",,1
808,375,4765,4766,11-Jan-2019 00:00:00,30-Dec-1899 04:45:00,30-Dec-1899 05:01:00,0,0,"6",,,"AFLD5","AP",,1
809,376,0,0,12-Jan-2019 00:00:00,30-Dec-1899 20:20:00,29-Dec-1899 20:33:00,0,0,"9",,"PRIOR TO FLYING CK","AFLD5","SD",,0
812,376,4786,4788,12-Jan-2019 00:00:00,30-Dec-1899 00:44:00,30-Dec-1899 01:18:00,0,0,"9",,"DAILY AFLD INSPECTION","AFLD5","SD",,1
814,376,4789,4790,12-Jan-2019 00:00:00,30-Dec-1899 02:09:00,30-Dec-1899 02:26:00,0,0,"9",,"RAMP CK","AFLD5","CB",,1
827,377,4797,4801,12-Jan-2019 00:00:00,30-Dec-1899 09:51:00,30-Dec-1899 10:52:00,0,0,"9",,"LIGHTING CK","AFLD5","AP",,1
828,377,-1,0,12-Jan-2019 00:00:00,30-Dec-1899 05:50:00,30-Dec-1899 06:15:00,0,0,"9",,"NO FOD FOUND","AFLD5","JB",,1
844,378,4811,4812,13-Jan-2019 00:00:00,30-Dec-1899 20:16:00,30-Dec-1899 20:36:00,0,0,,1,"RSC WET, BWC LOW, BARRIERS WITHDRAWN","AFLD5","KK",,1
855,378,4813,4818,13-Jan-2019 00:00:00,29-Dec-1899 22:06:00,29-Dec-1899 23:21:00,0,0,,2,"DAILY INSPECTION CMPLT. NO NEW DISCREPANCIES","AFLD5","SD",,1
860,378,4825,4826,13-Jan-2019 00:00:00,30-Dec-1899 00:42:00,30-Dec-1899 00:58:00,0,0,"6,8",0,,"AFLD5","SD",,1
862,378,4830,4831,13-Jan-2019 00:00:00,30-Dec-1899 02:49:00,30-Dec-1899 03:26:00,0,0,"6,8",0,,"AFLD5","KK",,1
864,379,4834,4835,13-Jan-2019 00:00:00,30-Dec-1899 05:00:00,30-Dec-1899 05:37:00,0,0,"6,9",0,"NO FOD FOUND","AFLD5","JB",,1
866,379,4836,4837,13-Jan-2019 00:00:00,30-Dec-1899 08:12:00,30-Dec-1899 08:47:00,0,0,"6",0,,"AFLD5","AP",,1
868,379,4839,4850,13-Jan-2019 00:00:00,30-Dec-1899 10:16:00,30-Dec-1899 11:02:00,0,0,"9",3,,"AFLD5","AP",,1
869,379,-1,4841,13-Jan-2019 00:00:00,30-Dec-1899 11:50:00,30-Dec-1899 12:12:00,0,0,"9",0,"AFLD CLOSURE CK","AFLD5","JB",,1
874,380,4860,4862,14-Jan-2019 00:00:00,29-Dec-1899 20:24:00,29-Dec-1899 20:36:00,0,0,,1,"RSC DRY, BWC LOW, BARRIERS WITHDRAWN","AFLD5","KK",,1
877,380,4869,4872,14-Jan-2019 00:00:00,29-Dec-1899 21:45:00,30-Dec-1899 22:46:00,0,0,,2,"DAILY INSPECTION CMPLT. NO NEW DISCREPANCIES","AFLD5","SD",,1
879,380,4880,4881,14-Jan-2019 00:00:00,30-Dec-1899 00:33:00,30-Dec-1899 01:11:00,0,0,"6,8",0,"2 483S LOGGED IN COMPLIANCE","AFLD5","SD",,1
883,380,4882,4884,14-Jan-2019 00:00:00,30-Dec-1899 02:11:00,30-Dec-1899 02:35:00,0,0,"6,8",0,,"AFLD5","SD",,1
886,381,4887,4888,14-Jan-2019 00:00:00,30-Dec-1899 06:08:00,30-Dec-1899 06:37:00,0,0,"6",0,"RWY SEALANT BETWEEN C1 AND B1 POPPED OUT OF SURFACE AND PUT BACK IN; NEEDS TO BE REPAIRED AND REWORKED WITH CE","AFLD5","AP",,1
890,381,4890,4891,14-Jan-2019 00:00:00,30-Dec-1899 11:25:00,30-Dec-1899 11:46:00,0,0,"9",0,"TWR/CL REPORTED NORTH EAST TRAFFIC LIGHT OUT","AFLD5","AP",,1
891,381,4892,4893,14-Jan-2019 00:00:00,30-Dec-1899 09:21:00,30-Dec-1899 10:18:00,0,0,"9",3,,"AFLD5","AP",,1
892,381,4894,4895,14-Jan-2019 00:00:00,30-Dec-1899 12:04:00,30-Dec-1899 12:18:00,0,0,"9",0,"FINAL CK","AFLD5","AP",,1
894,382,4902,4903,15-Jan-2019 00:00:00,29-Dec-1899 20:08:00,29-Dec-1899 20:24:00,0,0,,1,"RSC DRY, BWC LOW, BARRIERS WITHDRAWN. AFLD LGHTING ON AFLD","AFLD5","KK",,1
897,382,4910,4917,15-Jan-2019 00:00:00,29-Dec-1899 22:56:00,30-Dec-1899 00:05:00,0,0,,2,"DAILY INSPECTION CMPLT. NO NEW DISCREPANCIES","AFLD5","KK",,1
899,382,4920,4921,15-Jan-2019 00:00:00,30-Dec-1899 01:15:00,30-Dec-1899 01:31:00,0,0,"9",0,"RAMP CK","AFLD5","CB",,1
902,382,4922,4923,15-Jan-2019 00:00:00,30-Dec-1899 02:43:00,30-Dec-1899 03:17:00,0,0,"6,8",0,,"AFLD5","KK",,1
904,383,4926,4927,15-Jan-2019 00:00:00,30-Dec-1899 06:27:00,30-Dec-1899 07:38:00,0,0,"6",0,,"AFLD3","EZ",,1
905,383,4929,4930,15-Jan-2019 00:00:00,30-Dec-1899 11:13:00,30-Dec-1899 12:35:00,0,0,,3,"LIGHTING CK CMPLT. DISCREPANCIES LOGGED IN TRACKER","AFLD5","JB",,1
907,384,4937,4938,16-Jan-2019 00:00:00,29-Dec-1899 20:11:00,29-Dec-1899 20:31:00,0,0,,1,"RSC DRY, BWC LOW, BARRIERS WITHDRAWN","AFLD5","CB",,1
909,384,4948,4951,16-Jan-2019 00:00:00,29-Dec-1899 22:45:00,29-Dec-1899 23:58:00,0,0,,2,"DAILY INSPECTION CMPLT. NO NEW DISCREPANCIES. DZ OPS ON AFLD","AFLD5","KK",,1
911,384,4953,4954,16-Jan-2019 00:00:00,30-Dec-1899 00:32:00,30-Dec-1899 00:36:00,0,0,"9",0,"RAMP CK","AFDL5","KK",,1
913,384,4958,4959,16-Jan-2019 00:00:00,30-Dec-1899 01:07:00,30-Dec-1899 01:43:00,0,0,"9",0,"AFLD TOUR CMPLT","AFLD5","KK",,1
915,384,4961,4963,16-Jan-2019 00:00:00,30-Dec-1899 03:07:00,30-Dec-1899 03:28:00,0,0,"6,8",0,,"AFLD5","KK",,1
917,385,4970,4971,16-Jan-2019 00:00:00,30-Dec-1899 05:44:00,30-Dec-1899 06:28:00,0,0,"6",0,"FOD REMOVED AND JOINT SEALANT PUT BACK","AFLD5","JB",,1
919,385,4976,4978,16-Jan-2019 00:00:00,30-Dec-1899 10:33:00,30-Dec-1899 11:49:00,0,0,,3,"LIGHTING CK CMPLT. DISCREPANCIES LOGGED IN TRACKER","AFLD5","JB",,1
922,385,4979,4980,16-Jan-2019 00:00:00,30-Dec-1899 12:15:00,30-Dec-1899 12:34:00,0,0,"6",0,,"AFLD5","JB",,1
924,386,4985,4987,17-Jan-2019 00:00:00,30-Dec-1899 20:18:00,30-Dec-1899 20:30:00,0,0,,1,"RSC DRY, BWC LOW, BARRIERS WITHDRAWN","AFLD5","CB",,1
926,386,4995,4996,17-Jan-2019 00:00:00,30-Dec-1899 00:11:00,30-Dec-1899 00:26:00,0,0,"6,8",0,,"AFLD5","CB",,1
927,386,4998,4999,17-Jan-2019 00:00:00,30-Dec-1899 01:12:00,30-Dec-1899 01:31:00,0,0,"9",2,"UNABLE TO INSPECT RWY DUE TO DZ OPS","AFLD5","SD",,1
931,386,5001,5002,17-Jan-2019 00:00:00,30-Dec-1899 02:20:00,30-Dec-1899 02:33:00,0,0,"5",0,"MAIN ESCORT 483 REVOKED. DRIVERS OF VEHICLES SEND TO DAFM FOR EXPLINATION. QRC #19 CMPLT","AFLD5","SD",,1
937,386,5003,5004,17-Jan-2019 00:00:00,30-Dec-1899 03:14:00,30-Dec-1899 03:29:00,0,0,"9",0,"RAMP CK","AFLD5","CB",,1
943,387,5012,5013,17-Jan-2019 00:00:00,30-Dec-1899 07:46:00,30-Dec-1899 08:02:00,0,0,"6",0,"1 SPOT CK CMPLT","AFLD5","JB",,1
946,387,5018,5019,17-Jan-2019 00:00:00,30-Dec-1899 10:13:00,30-Dec-1899 11:12:00,0,0,,3,"LIGHTING CK CMPLT. DISCREPANCIES LOGGED IN TRACKER","AFLD5","JB",,1
948,387,5023,5027,17-Jan-2019 00:00:00,30-Dec-1899 12:27:00,30-Dec-1899 12:53:00,0,0,"9",0,"FINAL CK","AFLD5","JB",,1
950,388,5031,5032,18-Jan-2019 00:00:00,29-Dec-1899 20:16:00,29-Dec-1899 20:28:00,0,0,,1,"RSC DRY, BWC LOW, BARRIERS WITHDRAWN","AFLD5","CB",,1
952,388,5038,5042,18-Jan-2019 00:00:00,29-Dec-1899 22:54:00,29-Dec-1899 23:39:00,0,0,,2,"DAILY INSPECTION CMPLT. NO NEW DISCREPANCIES","AFLD5","SD",,1
954,388,5045,5046,18-Jan-2019 00:00:00,30-Dec-1899 00:52:00,30-Dec-1899 01:25:00,0,0,"9",0,"RAMP CK","AFLD5","CB",,1
960,388,5049,5050,18-Jan-2019 00:00:00,30-Dec-1899 02:25:00,30-Dec-1899 02:44:00,0,0,"6,8",0,,"AFLD5","SD",,1
963,388,5052,5053,18-Jan-2019 00:00:00,30-Dec-1899 03:24:00,30-Dec-1899 03:59:00,0,0,"6,8",0,,"ALFD5","CB",,1
964,389,5057,5058,18-Jan-2019 00:00:00,30-Dec-1899 05:52:00,30-Dec-1899 06:13:00,0,0,"6",0,,"AFLD5","AP",,1
965,389,5060,5061,18-Jan-2019 00:00:00,30-Dec-1899 06:53:00,30-Dec-1899 07:15:00,0,0,"9",0,"RWY/BARRIER CK","AFLD5","AP",,1
966,389,5063,5064,18-Jan-2019 00:00:00,30-Dec-1899 10:11:00,30-Dec-1899 11:41:00,0,0,,3,"LIGHTING CK","AFLD5","AP",,1
969,389,5065,5066,18-Jan-2019 00:00:00,30-Dec-1899 12:22:00,30-Dec-1899 12:35:00,0,0,"9",0,"FINAL CK","AFLD5","AP",,1
971,390,5069,5070,19-Jan-2019 00:00:00,30-Dec-1899 20:21:00,30-Dec-1899 20:31:00,0,0,,1,"RSC DRY, BWC LOW, BARRIERS WITHDRAWN","AFLD5","SD",,1
973,390,5077,5078,19-Jan-2019 00:00:00,29-Dec-1899 23:46:00,30-Dec-1899 01:01:00,0,0,,2,"DAILY INSPECTION CMPLT. NO NEW DISCREPANCIES. 1 483 LOGGED IN COMPLIANCE","AFLD5","SD",,1
976,390,5079,5080,19-Jan-2019 00:00:00,30-Dec-1899 03:22:00,30-Dec-1899 03:31:00,0,0,"9",0,"RAMP CK","AFLD5","SD",,1
979,391,5084,5085,19-Jan-2019 00:00:00,30-Dec-1899 05:18:00,30-Dec-1899 05:41:00,0,0,"6,8",0,,"AFLD5","KF",,1
981,391,5091,5092,19-Jan-2019 00:00:00,30-Dec-1899 10:57:00,30-Dec-1899 11:46:00,0,0,,3,"LIGHTING CK CMPLT. DISCREPANCIES LOGGED IN TRACKER","AFLD5","AP",,1
983,391,5093,5094,19-Jan-2019 00:00:00,30-Dec-1899 08:21:00,30-Dec-1899 08:47:00,0,0,"9",0,"RAMP CK","AFLD5","KF",,1
984,391,5095,5096,19-Jan-2019 00:00:00,30-Dec-1899 12:25:00,30-Dec-1899 12:41:00,0,0,"9",0,"FINAL CK","AFLD5","KF",,1
985,392,5099,5100,20-Jan-2019 00:00:00,29-Dec-1899 20:03:00,29-Dec-1899 20:19:00,0,0,,1,"RSC DRY, BWC LOW, BARRIERS WITHDRAWN","AFLD5","KK",,1
988,392,5104,5106,20-Jan-2019 00:00:00,29-Dec-1899 23:04:00,30-Dec-1899 00:12:00,0,0,,2,"DAILY INSPECTION CMPLT. NO NEW DISCREPANCIES","AFLD5","KK",,1
990,392,5107,5108,20-Jan-2019 00:00:00,30-Dec-1899 01:24:00,30-Dec-1899 01:38:00,0,0,"9",0,"RAMP CK","AFLD5","CB",,1
993,392,5116,5117,20-Jan-2019 00:00:00,30-Dec-1899 03:19:00,30-Dec-1899 03:30:00,0,0,"9",0,"483 CK","AFLD5","KK",,1
995,393,5121,5122,20-Jan-2019 00:00:00,30-Dec-1899 04:21:00,30-Dec-1899 04:44:00,0,0,"6,8",0,,"AFLD5","KF",,1
996,393,5123,5124,20-Jan-2019 00:00:00,30-Dec-1899 07:02:00,30-Dec-1899 07:26:00,0,0,"6,8",0,,"AFLD5","KF",,1
997,393,5125,5126,20-Jan-2019 00:00:00,30-Dec-1899 10:33:00,30-Dec-1899 11:49:00,0,0,,3,,"AFLD5","KF",,1
998,393,5127,5128,20-Jan-2019 00:00:00,30-Dec-1899 12:36:00,30-Dec-1899 12:48:00,0,0,"9",0,"FINAL CK","AFLD5","AP",,1
1001,395,5131,5132,21-Jan-2019 00:00:00,30-Dec-1899 20:19:00,30-Dec-1899 20:29:00,0,0,,1,"RSC DRY, BWC LOW, BARRIERS WITHDRAWN","AFLD5","CB",,1
1003,395,5139,5140,21-Jan-2019 00:00:00,29-Dec-1899 23:29:00,29-Dec-1899 23:58:00,0,0,"6,8",0,,"AFLD5","CB",,1
1005,395,5142,5143,21-Jan-2019 00:00:00,30-Dec-1899 02:18:00,30-Dec-1899 02:47:00,0,0,"6",0,,"AFLD5","KF",,1
1007,395,5144,5145,21-Jan-2019 00:00:00,30-Dec-1899 03:04:00,30-Dec-1899 03:59:00,0,0,,2,,"AFLD5","KF",,1
